provincia;poblacion;direccion;numero;bis;codigo_postal;prima_total;anio_antiguedad;numero_proyecto
BARCELONA;BARCELONA;DEU I MATA;156;;8029;;;
BARCELONA;BARCELONA;DEU I MATA;122;;8029;;;
BARCELONA;BARCELONA;DEU I MATA;70;;8029;;;
BARCELONA;BARCELONA;DEU I MATA;118;;8029;;;
BARCELONA;BARCELONA;DIAGONAL;537;;8029;;;
BARCELONA;BARCELONA;DIAGONAL;499;;8029;;;
BARCELONA;BARCELONA;DIAGONAL;533;;8029;;;
BARCELONA;BARCELONA;DIAGONAL;489;;8029;;;
BARCELONA;BARCELONA;DIAGONAL;515;;8029;;;
BARCELONA;BARCELONA;DIAGONAL;491;;8029;;;
BARCELONA;BARCELONA;DIAGONAL;511;;8029;;;
BARCELONA;BARCELONA;DIAGONAL;519;;8029;;;
BARCELONA;BARCELONA;DIAGONAL;517;;8029;;;
BARCELONA;BARCELONA;DIAGONAL;501;;8029;;;
BARCELONA;BARCELONA;DIAGONAL;503;;8029;;;
BARCELONA;BARCELONA;DIAGONAL;497;;8029;;;
BARCELONA;BARCELONA;DOCTOR IGNASI BARRAQUER;6;;8029;;;
BARCELONA;BARCELONA;DOCTOR IGNASI BARRAQUER;5;;8029;;;
BARCELONA;BARCELONA;DOCTOR IGNASI BARRAQUER;7;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;169;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;183;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;163;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;328;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;206;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;175;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;162;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;161;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;156;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;154;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;236;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;242;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;147;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;202;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;208;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;227;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;320;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;145;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;186;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;324;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;219;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;158;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;178;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;168;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;299;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;165;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;215;;8029;;;
BARCELONA;BARCELONA;ENTENÇA;212;;8029;;;
BARCELONA;BARCELONA;FRANCESC MACIA;8;;8029;;;
BARCELONA;BARCELONA;GELABERT;42;;8029;;;
BARCELONA;BARCELONA;GELABERT;16;;8029;;;
BARCELONA;BARCELONA;GELABERT;10;;8029;;;
BARCELONA;BARCELONA;GELABERT;22;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;50;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;84;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;97;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;117;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;54;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;47;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;155;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;41;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;138;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;42;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;106;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;35;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;126;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;11;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;131;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;37;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;72;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;157;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;132;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;136;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;120;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;13;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;19;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;40;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;110;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;44;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;23;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;151;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;91;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;124;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;107;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;66;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;48;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;1;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;96;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;114;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;103;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;31;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;46;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;129;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;145;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;5;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;100;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;80;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;9;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;116;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;104;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;74;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;32;;8029;;;
BARCELONA;BARCELONA;JOSEP TARRADELLAS;134;;8029;;;
BARCELONA;BARCELONA;L'EQUADOR;3;;8029;;;
BARCELONA;BARCELONA;L'EQUADOR;1;;8029;;;
BARCELONA;BARCELONA;L'EQUADOR;22;;8029;;;
BARCELONA;BARCELONA;L'EQUADOR;34;;8029;;;
BARCELONA;BARCELONA;L'EQUADOR;7;;8029;;;
BARCELONA;BARCELONA;L'EQUADOR;85;;8029;;;
BARCELONA;BARCELONA;L'EQUADOR;75;;8029;;;
BARCELONA;BARCELONA;L'EQUADOR;55;;8029;;;
BARCELONA;BARCELONA;L'EQUADOR;26;;8029;;;
BARCELONA;BARCELONA;L'EQUADOR;95;;8029;;;
BARCELONA;BARCELONA;L'EQUADOR;47;;8029;;;
BARCELONA;BARCELONA;L'EQUADOR;90;;8029;;;
BARCELONA;BARCELONA;L'EQUADOR;53;;8029;;;
BARCELONA;BARCELONA;L'EQUADOR;30;;8029;;;
BARCELONA;BARCELONA;L'EQUADOR;39;;8029;;;
BARCELONA;BARCELONA;LONDRES;33;;8029;;;
BARCELONA;BARCELONA;LONDRES;41;;8029;;;
BARCELONA;BARCELONA;LONDRES;27;;8029;;;
BARCELONA;BARCELONA;LONDRES;19;;8029;;;
BARCELONA;BARCELONA;LONDRES;8;;8029;;;
BARCELONA;BARCELONA;LONDRES;35;;8029;;;
BARCELONA;BARCELONA;LONDRES;26;;8029;;;
BARCELONA;BARCELONA;LONDRES;10;;8029;;;
BARCELONA;BARCELONA;LONDRES;43;;8029;;;
BARCELONA;BARCELONA;LONDRES;2;;8029;;;
